caseId,profile,surface,sourceKappa,requestedKappa,relativeOffset,band,referenceOrder,referenceQualifiedExperimental,referenceEigenChange,referenceSubspaceChange,referenceEquationError,referenceBoundaryError,cutoffRelativeGap,minimumInternalRelativeGap,minimumParticipationFraction,maximumUpperQuarterFraction,baselineEigenError,baselineFrequencyError,baselineSubspaceError,warmFlag,coldFlag,warmOperatorApplications,coldOperatorApplications,warmToFullEigenError,warmToFullSubspaceError,warmToReferenceEigenError,warmToReferenceSubspaceError,warmToReferenceIndividualH1Error,approximateEigenError,approximateFrequencyError,approximateSubspaceError,approximateIndividualH1Error,approximateFError,approximateEquationError,approximateBoundaryError,warmMatchesFull,fallbackRequired,fullSolveSeconds,warmRawSeconds,coldRawSeconds,warmFactorizationSeconds,warmEigensolveSeconds,warmFinalizationSeconds,requestedAssemblySeconds,requestedSelectionSeconds,warmValidationSeconds,referenceSolveSeconds,referenceValidationSeconds,baselineValidationSeconds,neighborAcquisitionSeconds,warmWithValidationAndFallbackSeconds,warmWithAllReferenceSeconds,analyticAvailable,analyticEigenError,analyticSubspaceError,productionQualification
26,exponential,rigid,0.0001,0.0001001,0.001,16,144,1,2.15643272910977e-08,3.8524420567325e-09,4.75189352646722e-07,6.32991811898613e-16,0.114197294176938,0.121106249579061,0.617182860684335,0.513128692142448,2.1606276596308e-08,8.68130278580525e-09,4.06729166126217e-09,0,0,49,49,1.70834244335342e-12,5.04198694340448e-13,2.16062136008829e-08,4.0672899292876e-09,1.74645187240961e-08,1.96494648851811e-06,7.91708314043773e-07,3.18952136943392e-08,4.45192172286146e-07,2.00213029359881e-06,2.11545077607839e-06,3.07428332220743e-16,1,1,0.00398788541666667,0.018056625,0.0139915833333333,0.00167554166666667,0.00420704166666667,0.0119636666666667,0.000338458333333333,0.000567666666666667,0.0201092083333333,0.0241803611111111,0.896341708333333,0.0111716666666667,0.0169576770833333,0.04305984375,0.974753579861111,1,2.01320691958684e-08,5.61078802277811e-09,0
27,exponential,rigid,0.0001,0.000101,0.01,8,144,1,2.15557539742109e-08,3.98283991024601e-09,4.74946531149426e-07,3.14623787325012e-15,0.209944675447068,0.121106240175811,0.617607159409516,0.513130924863011,2.15980394546929e-08,8.7122825824956e-09,4.04893521893301e-09,0,0,49,49,3.56614587863515e-12,1.1742324324081e-12,2.15979714531274e-08,4.04949666815181e-09,1.68466701862786e-08,1.95426692086854e-05,7.90135776667932e-06,5.9643738967863e-07,4.42082844440715e-06,2.00527373521517e-05,9.39614890388349e-06,3.07428332220743e-16,1,1,0.00459826041666667,0.0092935,0.0137130833333333,0.000883375,0.00283641666666667,0.0054405,0.000319375,0.000511916666666667,0.0169989166666667,0.0260171944444445,0.860603208333333,0.0114617916666667,0.0169576770833333,0.03172196875,0.929804163194444,1,2.01219699993553e-08,4.42302411977597e-09,0
27,exponential,rigid,0.0001,0.000101,0.01,16,144,1,2.15557539742109e-08,3.86164313856742e-09,4.74946531149426e-07,3.14623787325012e-15,0.114197286319884,0.121106240175811,0.617182853501979,0.513130924863011,2.15980394546929e-08,8.7122825824956e-09,4.07160771902401e-09,0,0,49,49,3.56614587863515e-12,4.28113709912241e-13,2.15979714531274e-08,4.07166644799153e-09,1.74715644546692e-08,1.95426692086854e-05,7.90135776667932e-06,2.91237561427208e-07,4.42082844440715e-06,2.00527373521517e-05,9.39614890388349e-06,3.07428332220743e-16,1,1,0.00459826041666667,0.0092935,0.0137130833333333,0.000883375,0.00283641666666667,0.0054405,0.000319375,0.000511916666666667,0.0169989166666667,0.0260171944444445,0.860603208333333,0.0114617916666667,0.0169576770833333,0.03172196875,0.929804163194444,1,2.01253106981795e-08,5.61023018751804e-09,0
28,exponential,rigid,0.0001,0.00011,0.1,8,144,1,2.15500540979057e-08,4.01057690284794e-09,4.74824690813443e-07,6.63415792900683e-16,0.209944137002764,0.121106141480347,0.617606854202125,0.513154350548258,2.15924992257071e-08,8.96556746956567e-09,4.07158636397322e-09,0,0,49,49,1.1235787176424e-11,1.1357379426313e-12,2.15926221787195e-08,4.07124652140752e-09,1.68393000591184e-08,0.00020393445487233,8.50164798433768e-05,6.19786198172199e-06,4.61363859011809e-05,0.000209443603300723,9.61365787989054e-05,3.07428332220743e-16,1,1,0.00390959375,0.0071065,0.00925645833333333,0.000455416666666667,0.0023355,0.00414529166666667,0.000314458333333333,0.00051325,0.0170807083333333,0.0158209027777778,0.851015083333333,0.0114169166666667,0.0169576770833333,0.0289245104166667,0.907177413194444,1,2.01559453927804e-08,4.40796988510748e-09,0
28,exponential,rigid,0.0001,0.00011,0.1,16,144,1,2.15638682528695e-08,3.85346902657574e-09,4.74824690813443e-07,6.63415792900683e-16,0.114197203865921,0.121106141480347,0.617182778347289,0.513154350548258,2.16067575895816e-08,8.96556746956567e-09,4.0662059344229e-09,0,0,49,49,1.1235787176424e-11,4.37707013584923e-13,2.16066848916178e-08,4.06615911642482e-09,1.74645615930502e-08,0.00020393445487233,8.50164798433768e-05,3.01248462882929e-06,4.61363859011809e-05,0.000209443603300723,9.61365787989054e-05,3.07428332220743e-16,1,1,0.00390959375,0.0071065,0.00925645833333333,0.000455416666666667,0.0023355,0.00414529166666667,0.000314458333333333,0.00051325,0.0170807083333333,0.0158209027777778,0.851015083333333,0.0114169166666667,0.0169576770833333,0.0289245104166667,0.907177413194444,1,2.01559453927804e-08,5.6108021385932e-09,0
29,exponential,rigid,0.001,0.001,0,8,144,1,2.15026888793832e-08,3.92385305183041e-09,4.29125093893039e-07,2.39564897421552e-15,0.209664322362227,0.121054817476963,0.61744795547348,0.525165300207865,2.15447121958652e-08,1.04321389023952e-08,4.00504619759607e-09,0,0,49,49,5.93001647636915e-12,8.72554158933043e-13,2.1544753185475e-08,4.00463207209244e-09,1.68243169251142e-08,2.15447121958652e-08,1.04321389023952e-08,4.00504619759607e-09,1.68244305269062e-08,7.03005196698493e-09,1.72780128020553e-06,2.13007562133202e-16,1,1,0.00848321875,0.00591679166666667,0.0069885,0.000154166666666667,0.00144708333333333,0.00426195833333333,0.000360291666666667,0.000564541666666667,0.0179899166666667,0.0159482777777778,0.8132765,0.0113285416666667,0.00848321875,0.0333147604166667,0.873868079861111,1,2.00868081745475e-08,4.40020439747401e-09,0
29,exponential,rigid,0.001,0.001,0,16,144,1,2.1529689178604e-08,3.84053774172026e-09,4.29125093893039e-07,2.39564897421552e-15,0.114154323225833,0.121054817476963,0.617143664231628,0.525165300207865,2.15719628381859e-08,1.04321389023952e-08,4.06134879325656e-09,0,0,49,49,5.93001647636915e-12,5.38568044611994e-13,2.1571967417321e-08,4.06134327546997e-09,1.74688011904589e-08,2.15719628381859e-08,1.04321389023952e-08,4.06134879325656e-09,1.74687866870426e-08,7.11522767462774e-09,1.72780128020553e-06,2.13007562133202e-16,1,1,0.00848321875,0.00591679166666667,0.0069885,0.000154166666666667,0.00144708333333333,0.00426195833333333,0.000360291666666667,0.000564541666666667,0.0179899166666667,0.0159482777777778,0.8132765,0.0113285416666667,0.00848321875,0.0333147604166667,0.873868079861111,1,2.01232723558789e-08,5.6089909923569e-09,0
30,exponential,rigid,0.001,0.001001,0.001,8,144,1,2.15038840682968e-08,3.92524045713569e-09,4.29077504306365e-07,1.54754729290411e-15,0.209663756214603,0.121054713555413,0.617447633352467,0.525189266158785,2.15460501550098e-08,1.04273827720722e-08,4.00349845690429e-09,0,0,49,49,2.68374316684984e-12,1.02846614125539e-12,2.15460779692926e-08,4.00347658987085e-09,1.68248128766202e-08,0.000175944650749031,8.77522117916914e-05,5.90801404751072e-06,4.34149975175549e-05,0.000180833228230501,8.27706091218275e-05,2.13007562133202e-16,1,1,0.00436738541666667,0.00360779166666667,0.00266354166666667,0.000154916666666667,0.0012335,0.002079625,0.000345541666666667,0.000513791666666667,0.0168439166666667,0.0258539027777778,0.794657333333333,0.0111849166666667,0.00848321875,0.0256784270833333,0.857374579861111,1,2.00853422510329e-08,4.39961658793152e-09,0
30,exponential,rigid,0.001,0.001001,0.001,16,144,1,2.15297199503525e-08,3.84007876585606e-09,4.29077504306365e-07,1.54754729290411e-15,0.11415423639757,0.121054713555413,0.617143584990379,0.525189266158785,2.15720985272968e-08,1.04273827720722e-08,4.06138273707742e-09,0,0,49,49,2.68374316684984e-12,4.99226415623313e-13,2.15720716020054e-08,4.06142655170527e-09,1.74685933760979e-08,0.000175944650749031,8.77522117916914e-05,2.87086615982174e-06,4.34149975175549e-05,0.000180833228230501,8.27706091218275e-05,2.13007562133202e-16,1,1,0.00436738541666667,0.00360779166666667,0.00266354166666667,0.000154916666666667,0.0012335,0.002079625,0.000345541666666667,0.000513791666666667,0.0168439166666667,0.0258539027777778,0.794657333333333,0.0111849166666667,0.00848321875,0.0256784270833333,0.857374579861111,1,2.01231122388206e-08,5.60944309684886e-09,0
31,exponential,rigid,0.001,0.00101,0.01,8,144,1,2.1503900371428e-08,3.95738392841062e-09,4.28261585521804e-07,4.43123606168837e-16,0.209658635569821,0.121053773594265,0.617444719725281,0.525405970122863,2.15459623153058e-08,1.04302191027613e-08,4.02892895731611e-09,0,0,49,49,1.17209093619004e-12,1.07524634827798e-12,2.15458490488082e-08,4.02900482081156e-09,1.68388264389115e-08,0.00176424787333083,0.000881004982340029,5.93144928044016e-05,0.000436004937026151,0.00181629780823599,0.000830627924209572,2.13007562133202e-16,1,1,0.0144320520833333,0.00937795833333333,0.0049405,0.000137708333333333,0.00103508333333333,0.008144,0.000346041666666667,0.000512166666666667,0.0173115416666667,0.0158923194444444,0.790706125,0.0112664166666667,0.00848321875,0.0419797604166667,0.859844621527778,1,2.00842831955992e-08,4.37949663601196e-09,0
31,exponential,rigid,0.001,0.00101,0.01,16,144,1,2.15330404968126e-08,3.83216227045492e-09,4.28261585521804e-07,4.43123606168837e-16,0.114153451041106,0.121053773594265,0.617142868250667,0.525405970122863,2.15763369848928e-08,1.04302191027613e-08,4.05852378334054e-09,0,0,49,49,1.17209093619004e-12,6.03123129923025e-13,2.15760743566796e-08,4.05847770493356e-09,1.74672522426681e-08,0.00176424787333083,0.000881004982340029,2.88090889608102e-05,0.000436004937026151,0.00181629780823599,0.000830627924209572,2.13007562133202e-16,1,1,0.0144320520833333,0.00937795833333333,0.0049405,0.000137708333333333,0.00103508333333333,0.008144,0.000346041666666667,0.000512166666666667,0.0173115416666667,0.0158923194444444,0.790706125,0.0112664166666667,0.00848321875,0.0419797604166667,0.859844621527778,1,2.01144532419881e-08,5.60969360587294e-09,0
32,exponential,rigid,0.001,0.0011,0.1,8,144,1,2.14977633619112e-08,3.94574696064358e-09,4.20375146677162e-07,2.92060407883281e-15,0.209604920458447,0.121043911985094,0.617414143893902,0.527672313211509,2.15395109105123e-08,1.04407430726022e-08,4.02007156203259e-09,0,0,49,49,4.97396168255556e-12,1.18518167301187e-12,2.15395641412709e-08,4.02006024569883e-09,1.68389692140744e-08,0.0181166483601648,0.00916298098023969,0.000619693049082892,0.00454954901545734,0.0189621830859153,0.0086106114364309,2.13007562133202e-16,1,1,0.01402021875,0.00330066666666667,0.002500625,0.000147625,0.000945416666666667,0.00216233333333333,0.000344,0.000509291666666667,0.01659575,0.0159561527777778,0.787048,0.011072125,0.00848321875,0.0347699270833333,0.848846204861111,1,2.00770387687141e-08,4.37487447485608e-09,0
32,exponential,rigid,0.001,0.0011,0.1,16,144,1,2.15281486908342e-08,3.8292624275819e-09,4.20375146677162e-07,2.92060407883281e-15,0.114145211375129,0.121043911985094,0.617135347653394,0.527672313211509,2.15706022708525e-08,1.04407430726022e-08,4.05711010186548e-09,0,0,49,49,4.97396168255556e-12,5.85000554616453e-13,2.15707673833696e-08,4.05712733037746e-09,1.7467871329581e-08,0.0181166483601648,0.00916298098023969,0.000300963265343785,0.00454954901545734,0.0189621830859153,0.0086106114364309,2.13007562133202e-16,1,1,0.01402021875,0.00330066666666667,0.002500625,0.000147625,0.000945416666666667,0.00216233333333333,0.000344,0.000509291666666667,0.01659575,0.0159561527777778,0.787048,0.011072125,0.00848321875,0.0347699270833333,0.848846204861111,1,2.01123186109706e-08,5.60924944243453e-09,0
33,exponential,rigid,0.01,0.01,0,8,144,1,1.82916874840726e-08,3.29141633295047e-09,7.46127591958462e-08,1.99736755062839e-15,0.184376824520569,0.116083766604807,0.213120104083614,0.761179196432532,1.8330671145859e-08,9.1483611074441e-09,3.68553972090487e-09,0,0,49,49,9.08603683177564e-13,8.78553541920122e-13,1.83306525647373e-08,3.68546998995451e-09,2.24373330910314e-08,1.8330671145859e-08,9.1483611074441e-09,3.68553972090487e-09,2.24376632387535e-08,1.55643761224428e-08,3.19833864062782e-07,1.00398249680586e-16,1,0,0.00519917708333333,0.00208529166666667,0.00169491666666667,0.000117458333333333,0.000894291666666667,0.001027625,0.000338166666666667,0.000504708333333333,0.0168033333333333,0.0212433194444444,1.11813875,0.0112623333333333,0.00519917708333333,0.0197315,1.17557507986111,1,1.71035359446997e-08,4.26760528283394e-09,0
33,exponential,rigid,0.01,0.01,0,16,144,1,2.06450653061949e-08,3.48236908582388e-09,7.46127591958462e-08,1.99736755062839e-15,0.109985236014739,0.116083766604807,0.213120104083614,0.761179196432532,2.06864553382567e-08,1.02754406318489e-08,3.78010940606918e-09,0,0,49,49,9.08603683177564e-13,5.42536398196942e-13,2.06864551625879e-08,3.78009413419855e-09,2.24373330910314e-08,2.06864553382567e-08,1.02754406318489e-08,3.78010940606918e-09,2.24376632387535e-08,1.55643761224428e-08,3.19833864062782e-07,1.00398249680586e-16,1,0,0.00519917708333333,0.00208529166666667,0.00169491666666667,0.000117458333333333,0.000894291666666667,0.001027625,0.000338166666666667,0.000504708333333333,0.0168033333333333,0.0212433194444444,1.11813875,0.0112623333333333,0.00519917708333333,0.0197315,1.17557507986111,1,1.92862308175667e-08,5.61172945859391e-09,0
34,exponential,rigid,0.01,0.01001,0.001,8,144,1,1.82930095009007e-08,3.29166549811604e-09,7.45383352919035e-08,1.46229149331772e-15,0.184330609810243,0.116074050190142,0.212985595717492,0.76122841214824,1.83319289883155e-08,9.14901765845318e-09,3.69070059765343e-09,0,0,49,49,1.47218589050059e-12,1.30685168791984e-12,1.83320267049835e-08,3.69015182970993e-09,2.24873658788735e-08,0.00154186226431835,0.000771662191876496,0.00061697187503829,0.00149432350068632,0.00174795000018569,0.000730279156836305,1.00398249680586e-16,1,0,0.00398596875,0.00208854166666667,0.00181695833333333,0.000151583333333333,0.000921916666666667,0.000967958333333333,0.000327416666666667,0.000507541666666667,0.01686075,0.0194499861111111,1.11804829166667,0.010949375,0.00519917708333333,0.01978425,1.17221787152778,1,1.70911308748807e-08,4.26730388682142e-09,0
34,exponential,rigid,0.01,0.01001,0.001,16,144,1,2.06432672295786e-08,3.48227676823042e-09,7.45383352919035e-08,1.46229149331772e-15,0.109977056796912,0.116074050190142,0.212985595717492,0.76122841214824,2.06846352054178e-08,1.02746655297506e-08,3.78000950246069e-09,0,0,49,49,1.47218589050059e-12,4.56764895924681e-13,2.06846267740149e-08,3.77999547649591e-09,2.24873658788735e-08,0.00154186226431835,0.000771662191876496,0.00028955538701472,0.00149432350068632,0.00174795000018569,0.000730279156836305,1.00398249680586e-16,1,0,0.00398596875,0.00208854166666667,0.00181695833333333,0.000151583333333333,0.000921916666666667,0.000967958333333333,0.000327416666666667,0.000507541666666667,0.01686075,0.0194499861111111,1.11804829166667,0.010949375,0.00519917708333333,0.01978425,1.17221787152778,1,1.92847187686157e-08,5.61179630366875e-09,0
35,exponential,rigid,0.01,0.0101,0.01,8,144,1,1.82408422836892e-08,3.32352344878406e-09,7.39532391854481e-08,1.31617286546438e-15,0.18391339628517,0.115986223578506,0.211785849500504,0.761675755691693,1.82797864402506e-08,9.12324868158013e-09,3.75078878669601e-09,0,0,49,49,8.65130599878575e-13,1.06012743259865e-12,1.8279796870359e-08,3.75052897318339e-09,2.26204080335473e-08,0.0152555903156339,0.00771459122372564,0.00620024205570664,0.0149382921132888,0.0175332105388957,0.00728750049540087,1.00398249680586e-16,1,0,0.00390405208333333,0.00394683333333333,0.00594808333333333,0.00015325,0.000949583333333333,0.00279741666666667,0.000327791666666667,0.000513208333333333,0.016900625,0.0160525277777778,1.121650875,0.0112576666666667,0.00519917708333333,0.0216884583333333,1.17455357986111,1,1.70438366777704e-08,4.28045735535698e-09,0
35,exponential,rigid,0.01,0.0101,0.01,16,144,1,2.06272609347499e-08,3.48224500484405e-09,7.39532391854481e-08,1.31617286546438e-15,0.109903119600424,0.115986223578506,0.211785849500504,0.761675755691693,2.06687259929168e-08,1.02679051468455e-08,3.77899343332459e-09,0,0,49,49,8.65130599878575e-13,4.68367232921269e-13,2.06687007176928e-08,3.77898193528988e-09,2.26204080335473e-08,0.0152555903156339,0.00771459122372564,0.00290883767552394,0.0149382921132888,0.0175332105388957,0.00728750049540087,1.00398249680586e-16,1,0,0.00390405208333333,0.00394683333333333,0.00594808333333333,0.00015325,0.000949583333333333,0.00279741666666667,0.000327791666666667,0.000513208333333333,0.016900625,0.0160525277777778,1.121650875,0.0112576666666667,0.00519917708333333,0.0216884583333333,1.17455357986111,1,1.92704119400832e-08,5.6126868427187e-09,0
36,exponential,rigid,0.01,0.011,0.1,8,144,1,1.77155473026879e-08,4.51166555249186e-09,6.85869495685613e-08,1.3818176965527e-15,0.179620581910276,0.115070978754083,0.200750778603299,0.766670629669115,1.77546346295867e-08,8.86329537463956e-09,4.81849831208884e-09,0,0,49,49,8.09722071035212e-13,2.7902206805364e-12,1.775382490753e-08,4.82063441907145e-09,2.3959712558716e-08,0.137825309751868,0.0769520165477098,0.065023903549162,0.147922395154385,0.179729172617003,0.07123359184091,1.00398249680586e-16,1,0,0.00390946875,0.00179958333333333,0.00264670833333333,0.000149583333333333,0.000816,0.000789416666666667,0.000353458333333333,0.000522416666666667,0.0168295833333333,0.0158836111111111,1.16217725,0.0112715416666667,0.00519917708333333,0.0195050416666667,1.21274691319444,1,1.65505321010897e-08,4.68720471487157e-09,0
36,exponential,rigid,0.01,0.011,0.1,16,144,1,2.04643861311533e-08,3.48420134347754e-09,6.85869495685613e-08,1.3818176965527e-15,0.109132050995201,0.115070978754083,0.200750778603299,0.766670629669115,2.05056357814364e-08,1.01967397300469e-08,3.77197657170548e-09,0,0,49,49,8.09722071035212e-13,5.92094915022247e-13,2.05056639937082e-08,3.77192355889825e-09,2.3959712558716e-08,0.137825309751868,0.0769520165477098,0.0304134536223076,0.147922395154385,0.179729172617003,0.07123359184091,1.00398249680586e-16,1,0,0.00390946875,0.00179958333333333,0.00264670833333333,0.000149583333333333,0.000816,0.000789416666666667,0.000353458333333333,0.000522416666666667,0.0168295833333333,0.0158836111111111,1.16217725,0.0112715416666667,0.00519917708333333,0.0195050416666667,1.21274691319444,1,1.91183472772812e-08,5.62287076873423e-09,0
37,exponential,free,0.0001,0.0001,0,8,216,0,1.12436228315638e-08,2.69717512383958e-09,0.000103467484526328,1.74630760355846e-10,0.23446642536786,0.128903275354939,0.617775155844835,0.513424554965395,3.28218449689332e-08,1.31609491396928e-08,7.455891104569e-09,0,0,49,49,1.23221639572322e-12,1.15136044696395e-11,3.28221072031738e-08,7.45589861367334e-09,2.5500571420158e-08,3.28218449689332e-08,1.31609491396928e-08,7.455891104569e-09,2.55002803115884e-08,1.42272579521512e-08,0.000784854200517791,5.39823263728721e-12,1,1,0.00634255208333333,0.00166454166666667,0.00128841666666667,0.000115541666666667,0.000746,0.000755083333333333,0.000366708333333333,0.000670708333333333,0.0206335833333333,0.0605934548611111,0.94913275,0.0143105833333333,0.00634255208333333,0.02967809375,1.05371488194444,1,9.05555170767148e-09,2.16984592115791e-09,0
37,exponential,free,0.0001,0.0001,0,16,216,0,1.12436228315638e-08,3.49033394045859e-09,0.000103467484526328,1.74630760355846e-10,0.121105632870334,0.128903275354939,0.617201688329052,0.513424554965395,3.28218449689332e-08,1.31609491396928e-08,7.43567134968349e-09,0,0,49,49,3.44136759597572e-12,5.10097798279589e-11,3.28221072031738e-08,7.43570254372215e-09,2.55569157561113e-08,3.28218449689332e-08,1.31609491396928e-08,7.43567134968349e-09,2.55560916605802e-08,1.42272579521512e-08,0.000784854200517791,5.39823263728721e-12,1,1,0.00634255208333333,0.00166454166666667,0.00128841666666667,0.000115541666666667,0.000746,0.000755083333333333,0.000366708333333333,0.000670708333333333,0.0206335833333333,0.0605934548611111,0.94913275,0.0143105833333333,0.00634255208333333,0.02967809375,1.05371488194444,1,9.05555170767148e-09,2.09733748538995e-09,0
38,exponential,free,0.0001,0.0001001,0.001,8,216,0,1.12436335977658e-08,2.69302537420941e-09,0.000102531324736346,1.9303098002499e-10,0.234466417362298,0.128903274094769,0.617775151620925,0.51342480123622,3.28223385489894e-08,1.31551445984222e-08,7.45497788601868e-09,0,0,49,49,1.27574377811778e-12,8.22960337746765e-12,3.28228677886305e-08,7.4550127273819e-09,2.5499558246648e-08,6.6584866343134e-06,3.32892089780464e-06,7.53635937409787e-08,2.70854028108516e-06,7.27940288935672e-06,0.0012518966022533,5.39823263728721e-12,1,1,0.00353376041666667,0.002018875,0.00224041666666667,0.0001135,0.00074625,0.00111375,0.0003555,0.000670416666666667,0.0209045,0.0615440381944444,0.918012125,0.014420875,0.00634255208333333,0.0274830520833333,1.02146009027778,1,9.0560586668973e-09,2.172684161256e-09,0
38,exponential,free,0.0001,0.0001001,0.001,16,216,0,1.12436335977658e-08,3.49117498455198e-09,0.000102531324736346,1.9303098002499e-10,0.121105631831666,0.128903274094769,0.617201687425997,0.51342480123622,3.28223385489894e-08,1.31551445984222e-08,7.43529876694386e-09,0,0,49,49,1.27574377811778e-12,1.20965104233074e-11,3.28228677886305e-08,7.43530235645256e-09,2.55576578519733e-08,6.6584866343134e-06,3.32892089780464e-06,3.59831456962676e-08,2.70854028108516e-06,7.27940288935672e-06,0.0012518966022533,5.39823263728721e-12,1,1,0.00353376041666667,0.002018875,0.00224041666666667,0.0001135,0.00074625,0.00111375,0.0003555,0.000670416666666667,0.0209045,0.0615440381944444,0.918012125,0.014420875,0.00634255208333333,0.0274830520833333,1.02146009027778,1,9.0560586668973e-09,2.09672242810664e-09,0
39,exponential,free,0.0001,0.000101,0.01,8,216,0,1.1243586370433e-08,2.69865777202741e-09,8.82272613598251e-05,2.0374372500833e-10,0.234466344950129,0.128903262708248,0.617775113406458,0.513427028917301,3.28218524376326e-08,1.32163146761944e-08,7.4582814368945e-09,0,0,49,49,1.87286645221298e-12,1.35069789372606e-11,3.28216626896729e-08,7.45823958045293e-09,2.55000080371548e-08,6.67442363050831e-05,3.33704502169563e-05,7.09624955928665e-07,2.70938315470266e-05,7.30817825429707e-05,0.00953294104524906,5.39823263728721e-12,1,1,0.00316230208333333,0.00171425,0.0013405,0.000114583333333333,0.000756541666666667,0.000799916666666667,0.000329416666666667,0.000670708333333333,0.0228248333333333,0.0614873298611111,0.904640416666667,0.0140093333333333,0.00634255208333333,0.0287015104166667,1.00883859027778,1,9.05626067591322e-09,2.16474969506548e-09,0
39,exponential,free,0.0001,0.000101,0.01,16,216,0,1.1243586370433e-08,3.48979662582276e-09,8.82272613598251e-05,2.0374372500833e-10,0.12110562242547,0.128903262708248,0.617201679275626,0.513427028917301,3.28218524376326e-08,1.32163146761944e-08,7.4358071071575e-09,0,0,49,49,3.49724308643109e-12,4.05862681294763e-11,3.28216626896729e-08,7.43579769573164e-09,2.55554712333472e-08,6.67442363050831e-05,3.33704502169563e-05,3.16010746141771e-07,2.70938315470266e-05,7.30817825429707e-05,0.00953294104524906,5.39823263728721e-12,1,1,0.00316230208333333,0.00171425,0.0013405,0.000114583333333333,0.000756541666666667,0.000799916666666667,0.000329416666666667,0.000670708333333333,0.0228248333333333,0.0614873298611111,0.904640416666667,0.0140093333333333,0.00634255208333333,0.0287015104166667,1.00883859027778,1,9.05626067591322e-09,2.09637209019608e-09,0
40,exponential,free,0.0001,0.00011,0.1,8,216,0,1.12411239599098e-08,2.69363528010135e-09,8.13870419067515e-05,1.86567889509353e-10,0.234465585180868,0.128903143220153,0.617774712466806,0.513450401563873,3.28187586874889e-08,1.36106906858665e-08,7.45549341566612e-09,0,0,49,49,2.19583875819172e-12,6.75310046270352e-12,3.2818525817998e-08,7.45550581827802e-09,2.5498993638001e-08,0.000696659441916819,0.000348482420616698,7.36508753705117e-06,0.000282910628998854,0.000763397536299065,0.0908997177905498,5.39823263728721e-12,1,1,0.00474305208333333,0.00166791666666667,0.00130808333333333,0.000106416666666667,0.000764625,0.000757083333333333,0.0003265,0.0007,0.0210946666666667,0.0570234131944444,0.967819958333333,0.0138264583333333,0.00634255208333333,0.0285321354166667,1.06720196527778,1,9.05532468638782e-09,2.17247401912882e-09,0
40,exponential,free,0.0001,0.00011,0.1,16,216,0,1.12411239599098e-08,3.49173944665137e-09,8.13870419067515e-05,1.86567889509353e-10,0.121105523735126,0.128903143220153,0.617201593677538,0.513450401563873,3.28187586874889e-08,1.36106906858665e-08,7.43517799436088e-09,0,0,49,49,3.00561640313107e-12,2.77111031215122e-11,3.2818525817998e-08,7.43516490135011e-09,2.55566719781271e-08,0.000696659441916819,0.000348482420616698,3.25474714201638e-06,0.000282910628998854,0.000763397536299065,0.0908997177905498,5.39823263728721e-12,1,1,0.00474305208333333,0.00166791666666667,0.00130808333333333,0.000106416666666667,0.000764625,0.000757083333333333,0.0003265,0.0007,0.0210946666666667,0.0570234131944444,0.967819958333333,0.0138264583333333,0.00634255208333333,0.0285321354166667,1.06720196527778,1,9.05532468638782e-09,2.09818925237852e-09,0
41,exponential,free,0.001,0.001,0,8,216,0,1.11694004831638e-08,2.75615118691048e-09,1.25911631442141e-06,1.83037786250878e-10,0.23407088731919,0.128841008175567,0.617565902954227,0.525436471483048,3.26663691557494e-08,1.58141694235009e-08,7.47037331681101e-09,0,0,49,49,2.10718085094095e-12,9.2613283253658e-12,3.26654772474089e-08,7.47040227503124e-09,2.55249789038703e-08,3.26663691557494e-08,1.58141694235009e-08,7.47037331681101e-09,2.55257574803187e-08,1.77490197201602e-08,8.97867812191828e-06,5.06082535938433e-12,1,1,0.00360259375,0.00256233333333333,0.00486054166666667,0.0001085,0.000735625,0.00167454166666667,0.00033475,0.00066225,0.0202464583333333,0.0606074131944444,0.841102333333333,0.0142725,0.00360259375,0.0274083854166667,0.943390631944445,1,9.5035254190425e-09,2.0979018070132e-09,0
41,exponential,free,0.001,0.001,0,16,216,0,1.11827543488575e-08,3.48971336989797e-09,1.25911631442141e-06,1.83037786250878e-10,0.121054200636497,0.128841008175567,0.61715705834843,0.525436471483048,3.27505775127739e-08,1.58141694235009e-08,7.43518853684396e-09,0,0,49,49,2.10718085094095e-12,1.7386282190333e-11,3.27522102569277e-08,7.43517166798463e-09,2.55249789038703e-08,3.27505775127739e-08,1.58141694235009e-08,7.43518853684396e-09,2.55257574803187e-08,1.77490197201602e-08,8.97867812191828e-06,5.06082535938433e-12,1,1,0.00360259375,0.00256233333333333,0.00486054166666667,0.0001085,0.000735625,0.00167454166666667,0.00033475,0.00066225,0.0202464583333333,0.0606074131944444,0.841102333333333,0.0142725,0.00360259375,0.0274083854166667,0.943390631944445,1,9.5035254190425e-09,2.0964625216338e-09,0
